sku number,sku name,product line code,product line name,cmr product line,sub platform
E8L005PDIEP30INFOR,"PYREX MEDIA BOTTLE WITH CAPx30 5-LT,CASE OF 30 BOTTLES.IRRAD",4HV,PRODUCTION BOTTLES,BioproductionContainments,RIGID SOLUTIONS
B103667-I,QC FILTER-DISPOSABLE,2NJ,FTA,FluidTransferAssemblies,FLEXIBLE SOLUTIONS
SH3B9570.14,"QC MANIFOLD 6 X 1000mL SINGLE LAYER CX5-14, CYTIVA",2MD,2D MANIFOLD,2DBioProcessContainers,FLEXIBLE SOLUTIONS
SH3B9570.39,"QC MANIFOLD 6 X 20L & 6 X 10L SINGLE LAYER CX5-14, CYTIVA",2MD,2D MANIFOLD,2DBioProcessContainers,FLEXIBLE SOLUTIONS
SH3B9570.07,"QC MANIFOLD 6X 1000mL SINGLE LAYER, CX5-14, CYTIVA",2MD,2D MANIFOLD,2DBioProcessContainers,FLEXIBLE SOLUTIONS
F400-2400-002,"QF1200, Pressure Plate, Stainless  Handwheel and bolts",3BP,H DYNACHROM,HardwareConsumables,BEA
F400-2399-002,"QF150, Pressure Plate, Stainless  Handwheel and bolts",3BP,H DYNACHROM,HardwareConsumables,BEA
6177-0250,QK DISC.VALVED BARBED;1/4 Case of 12,2KW,BD65 FLUID TRANSFER COMPONENTS,BioproductionContainments,RIGID SOLUTIONS
6177-0250PK,QK DISC.VALVED BARBED;1/4 Pack of 2,2KW,BD65 FLUID TRANSFER COMPONENTS,BioproductionContainments,RIGID SOLUTIONS
6177-0375,QK. DISC. VALVED BARBED;3/8 Case of 12,2KW,BD65 FLUID TRANSFER COMPONENTS,BioproductionContainments,RIGID SOLUTIONS
6177-0375PK,QK. DISC. VALVED BARBED;3/8 Pack of 2,2KW,BD65 FLUID TRANSFER COMPONENTS,BioproductionContainments,RIGID SOLUTIONS
CEN7L1PI-E13-QDA,Qtrly Dose Audit for CEN7L1PI-E13 family,2JU,6P50 CUSTOM CE NALGENE,BioproductionContainments,RIGID SOLUTIONS
F400-2400-100,"Quattroflow QF1200SU Service kit, shaft-bearing-cap-unit, 5° shaft, EZ-Set",37L,H BEA,BEAHardware,BEA
B117906-I,QUATTROFLOW SU1200 EZ LOAD W,2NJ,FTA,FluidTransferAssemblies,FLEXIBLE SOLUTIONS
B114337-I,QUATTROFLOW-1200 SU ASSEMBLY,2NJ,FTA,FluidTransferAssemblies,FLEXIBLE SOLUTIONS
SH3B5959.02,"QUICK CONNECT CAP POLYCARBONATE, IRRADIATED, (10 PACK), OXFORD BIOMEDICA",2NJ,FTA,FluidTransferAssemblies,FLEXIBLE SOLUTIONS
SH3B5959.01,"QUICK CONNECT PLUG POLYCARBONATE, IRRADIATED, (10 PACK), OXFORD BIOMEDICA",2NJ,FTA,FluidTransferAssemblies,FLEXIBLE SOLUTIONS
SH3B12133.03,"QUICK CONNECT TO QUICK CONNECT W/SIP (NON-IRRADIATED), CYTIVA",2NJ,FTA,FluidTransferAssemblies,FLEXIBLE SOLUTIONS
6150-0010,QUICK DISCONNECT HDPE;A Case of 72,2KW,BD65 FLUID TRANSFER COMPONENTS,BioproductionContainments,RIGID SOLUTIONS
6150-0010PK,QUICK DISCONNECT HDPE;A Pack of 12,2KW,BD65 FLUID TRANSFER COMPONENTS,BioproductionContainments,RIGID SOLUTIONS
6150-0020,QUICK DISCONNECT HDPE;B Case of 72,2KW,BD65 FLUID TRANSFER COMPONENTS,BioproductionContainments,RIGID SOLUTIONS
6150-0020PK,QUICK DISCONNECT HDPE;B Pack of 12,2KW,BD65 FLUID TRANSFER COMPONENTS,BioproductionContainments,RIGID SOLUTIONS
2158-0022,"QUICK F.V.CLSR,83 EACH",2KO,BD05 STANDARD TUBING SETS,BioproductionContainments,RIGID SOLUTIONS
2158-0021,"QUICK F.V.CLSR,83 EACH",2KO,BD05 STANDARD TUBING SETS,BioproductionContainments,RIGID SOLUTIONS
2158-0032,"QUICK F.V.CLSR,83 EACH",2KO,BD05 STANDARD TUBING SETS,BioproductionContainments,RIGID SOLUTIONS
2158-0031,"QUICK F.V.CLSR,83 EACH",2KO,BD05 STANDARD TUBING SETS,BioproductionContainments,RIGID SOLUTIONS
,"R BTL,1450CM2, PS, EASY ON/OFF , STER",2KD,BC05 STANDARD ROLLER BOTTLES,ProductionCellCulture,RIGID SOLUTIONS
,"R Btl,1450CM², PS, Easy On/Off DB, Ster",2KD,BC05 STANDARD ROLLER BOTTLES,ProductionCellCulture,RIGID SOLUTIONS
,"R Btl,1450CM², PS, Easy On/Off, Ster",2KE,BC10 EXP SURFACE ROLLER BTLS,ProductionCellCulture,RIGID SOLUTIONS
,"R Btl,1450CM², PS,Easy On/Off Vent DB,ST",2KD,BC05 STANDARD ROLLER BOTTLES,ProductionCellCulture,RIGID SOLUTIONS
,"R BTL,850CM2, PS, DEEP,EZ TWIST, ST",2KD,BC05 STANDARD ROLLER BOTTLES,ProductionCellCulture,RIGID SOLUTIONS
,"R Btl,850CM², PS, DEEP,EZ Twist, Ster",2KE,BC10 EXP SURFACE ROLLER BTLS,ProductionCellCulture,RIGID SOLUTIONS
,"R BTL,850CM2, PS, EASY ON/OFF DB, STER",2KD,BC05 STANDARD ROLLER BOTTLES,ProductionCellCulture,RIGID SOLUTIONS
,"R Btl,850CM², PS, Easy On/Off DB, Ster",2KE,BC10 EXP SURFACE ROLLER BTLS,ProductionCellCulture,RIGID SOLUTIONS
,"R BTL,850CM2, PS, EASY ON/OFF STER",2KD,BC05 STANDARD ROLLER BOTTLES,ProductionCellCulture,RIGID SOLUTIONS
,"R BTL,850CM2, PS, EASY ON/OFF STER",2KD,BC05 STANDARD ROLLER BOTTLES,ProductionCellCulture,RIGID SOLUTIONS
,"R BTL,850CM2, PS, EASY ON/OFF VENT, STER",2KD,BC05 STANDARD ROLLER BOTTLES,ProductionCellCulture,RIGID SOLUTIONS
,"R Btl,850CM², PS, Easy On/Off Vent, Ster",2KE,BC10 EXP SURFACE ROLLER BTLS,ProductionCellCulture,RIGID SOLUTIONS
,"R Btl,850CM², PS, Easy On/Off, Ster",2KE,BC10 EXP SURFACE ROLLER BTLS,ProductionCellCulture,RIGID SOLUTIONS
,"R Btl,850CM², PS, Easy On/Off, Ster",2KE,BC10 EXP SURFACE ROLLER BTLS,ProductionCellCulture,RIGID SOLUTIONS
,"R BTL,850CM2, PS,SHLW,EZ TWIST VENT,STER",4HE,PRODUCTION CELL CULTURE,ProductionCellCulture,RIGID SOLUTIONS
,"R Btl,850CM², PS,SHLW,EZ Twist Vent,Ster",ZHP,PPM- RAW & WIP,RigidOther,RIGID SOLUTIONS
,"R Btl,850CM², PS,SHLW,EZ Twist, Ster",2KD,BC05 STANDARD ROLLER BOTTLES,ProductionCellCulture,RIGID SOLUTIONS
,"RB PS Easy On/Off,TrpBag,S-6",2KD,BC05 STANDARD ROLLER BOTTLES,ProductionCellCulture,RIGID SOLUTIONS
1860-22,"RB,PETG,1XL,ST,Q/AV CASE OF 22",2KD,BC05 STANDARD ROLLER BOTTLES,ProductionCellCulture,RIGID SOLUTIONS
662006-0430,"RB,PETG,5X,ST, Ind. Wrap, 1/12",2KF,BC20 ROLLER BOTTLE ACCESSORIES,ProductionCellCulture,RIGID SOLUTIONS
4260-22,"RB,PETG,5X,ST,Q/AV CASE OF 22",2KE,BC10 EXP SURFACE ROLLER BTLS,ProductionCellCulture,RIGID SOLUTIONS
28-9366-90,READYCLAMP,2NJ,FTA,FluidTransferAssemblies,FLEXIBLE SOLUTIONS
SH3B23596-01,Readymate And Filter Assembly,2JE,GENERAL 2D,2DBioProcessContainers,FLEXIBLE SOLUTIONS
SH3B19899.01,"Readymate To AQG, Silicone, Brammer Bio",2NJ,FTA,FluidTransferAssemblies,FLEXIBLE SOLUTIONS
SH3B14661.01,"Readymate to Kleenpak Male, DenkaSeiken",2NJ,FTA,FluidTransferAssemblies,FLEXIBLE SOLUTIONS
SH3B24357.01,"Readymate Tube Set, Genentech Inc",2NJ,FTA,FluidTransferAssemblies,FLEXIBLE SOLUTIONS
B112616-I,REBATCH/MEDIA FILTER,2NJ,FTA,FluidTransferAssemblies,FLEXIBLE SOLUTIONS
SV61212.01,"Rebuild Kit, 250-5000L Impulse",2LK,H IMPULSE MIXERS,BEAHardware,BEA
SV61211.01,"Rebuild Kit, 30-100L Impulse",2LK,H IMPULSE MIXERS,BEAHardware,BEA
F720-2892-001-REV-1,"Receptacle, Female, Panel Mount, 28-Pin, 27-Conductor, 1m wire length",37L,H BEA,BEAHardware,BEA
F720-2893-001-REV-1,"Receptacle, Male, Panel Mount, 28-Pin, 27-Conductor, 1m wire length",37I,CONTROLLER BEA,SUTAutomation,BEA
SH3B24450.01,"Recirculation Tubing Assembly, Sanofi Pasteur VDR",2NJ,FTA,FluidTransferAssemblies,FLEXIBLE SOLUTIONS
SH3B11702.01,"RECIRCULATION TUBING ASSEMBLY,SANOFI",2NJ,FTA,FluidTransferAssemblies,FLEXIBLE SOLUTIONS
R20090064INFOR,"RECTANGULAR AMBER BOTTLE 2-LT, HDPE, 12/CS",2JY,BA20 PETG SQUARE,BioproductionContainments,RIGID SOLUTIONS
F400-2155-001,Red Lion IFMA Frequency to Analog transmitter,37L,H BEA,BEAHardware,BEA
SUT16027,"REDUCER C-FLEX MANIFOLD, JANSSEN",2NJ,FTA,FluidTransferAssemblies,FLEXIBLE SOLUTIONS
SH3B24438.01,"Reducing Assembly, Glaxosmithkline",2NJ,FTA,FluidTransferAssemblies,FLEXIBLE SOLUTIONS
SUT19892,"REDUCING LINE, 3/4 TO 3/8 Reducing Line, 3/4 to 3/8",2NJ,FTA,FluidTransferAssemblies,FLEXIBLE SOLUTIONS
SH3B22373.01,"Reducing Line, Merck Animal Health",2NJ,FTA,FluidTransferAssemblies,FLEXIBLE SOLUTIONS
SUT19490,"Redundant Sterilizing Filtration w/Platinum Filter, AEGIS5-14, Universal Farma",2NJ,FTA,FluidTransferAssemblies,FLEXIBLE SOLUTIONS
SUT19486,"REDUNDANT STERILIZING FILTRATION, AEGIS5-14, UNIVERSAL FARMA SA",2NL,FF COMPOUNDING ASSEMBLIES,FillFinish,FLEXIBLE SOLUTIONS
SUT17052,"Reinforced Transfer Set Jumper (1-2 X 7-8), Polpharma Biologics",2NJ,FTA,FluidTransferAssemblies,FLEXIBLE SOLUTIONS
F790-2050-001,"Relay Module, PLC-RSC, 24V, 10A",37I,CONTROLLER BEA,SUTAutomation,BEA
F790-2188-001,"Relay, Temperature Alarm and Monitoring, TC & PT100, 24VDC",37I,CONTROLLER BEA,SUTAutomation,BEA
F790-2188-001-REV-1,"Relay, Temperature Alarm and Monitoring, TC & PT100, 24VDC, K8AK-TH11S",37I,CONTROLLER BEA,SUTAutomation,BEA
F790-2600-001,"Relay, Time Delay, DPDT (2 C/O), Single Function",37L,H BEA,BEAHardware,BEA
FSVR-INS-REM,"Remote Services, System service by remote access from off-site (Daily Rate w/o Service Contract)_x000D_
",2LS,REMOTE SERVICES,BEAService,BEA
PDSERV.079,"Remote Site Verification Protocol service support, AGC",2LX,Validation,BEAService,BEA
FSVC-MFC-002,Repair/Re-range/Calibration of Burkert MFC’s (including parts),2LW,DEPOT,BEAService,BEA
